0.9183673469387755,0.21428571428571427,0.3979591836734694
0.9081632653061225,0.21428571428571427,0.3673469387755102
0.8877551020408163,0.4897959183673469,0.35714285714285715
0.7959183673469388,0.3877551020408163,0.2857142857142857
0.8367346938775511,0.5510204081632653,0.32653061224489793
0.8469387755102041,0.22448979591836735,0.336734693877551
0.8469387755102041,0.35714285714285715,0.3469387755102041
0.9183673469387755,0.22448979591836735,0.29591836734693877
0.8469387755102041,0.24489795918367346,0.3163265306122449
0.8061224489795918,0.32653061224489793,0.35714285714285715
